station_code,page,raw_table_text
E14A002,550,"Maks.      61.3      79.9     135.      128.      190.      316.      320.      226.      244.      331.      154.      252.
Min.       14.6      15.5      17.8      29.9      29.9     117.      164.       46.2      46.2      11.4      42.2      36.0
Ortalama   27.3      31.9      60.5      89.8     112.      205.      227.      153.      143.      101.      116.      109.
LT/SN/Km2   0.805     0.942     1.78      2.65      3.31      6.03      6.68      4.53      4.22      2.97      3.42      3.20
AKIM mm.    2.16      2.44      4.78      7.10      8.01     16.2      17.3      12.1      10.9       7.97      9.17      8.30
MİL. M3    73.1      82.8     162.      241.      272.      548.      587.      411.      371.      270.      311.      281.
===============================================================================================================================
SU YILI  ( 2015 )  YILLIK TOPLAM AKIM  3609.90 MİLYON M3         106 MM.        3.4 LT/SN/Km2"
E14A018,553,"Maks.      27.4      26.8      40.5      37.1      22.7      93.4     190.       47.4      29.9       8.02      0.469     2.89
Min.        1.48      2.89      8.49      7.14      6.68     17.7      29.9      15.6       2.90      0.078     0.006     0.003
Ortalama    4.79     11.0      19.5      14.9      14.5      31.6      36.3      20.9      11.4       4.28      2.10      2.09
LT/SN/Km2   2.98      6.82     12.1       9.29      9.04     19.6      22.6      13.0       7.11      2.66      1.31      1.30
AKIM mm.    7.98     17.7      32.5      24.9      21.9      52.6      58.6      34.7      18.4       7.12      3.50      3.37
MİL. M3    12.8      28.4      52.2      40.0      35.2      84.5      94.2      55.9      29.6      11.5       5.62      5.41
===============================================================================================================================
SU YILI  ( 2015 )  YILLIK TOPLAM AKIM  455.33 MİLYON M3         283 MM.        9.0 LT/SN/Km2"
E14A027,556,"Maks.       1.72      1.55      3.25     27.6       5.24     74.4       8.18    204.       94.3      31.8      30.0      78.8
Min.        0.621     0.905     1.29      0.780     1.89      2.13      1.37      1.89      2.60      2.13      2.13      KURU
Ortalama    0.979     0.971     1.84      3.08      2.27     24.6       2.86     32.1      20.1       4.58      3.60      9.15
LT/SN/Km2   0.114     0.113     0.215     0.359     0.265     2.87      0.334     3.75      2.35      0.535     0.420     1.07
AKIM mm.    0.306     0.294     0.575     0.961     0.640     7.69      0.866    10.0       6.08      1.43      1.12      2.77
MİL. M3     2.62      2.52      4.93      8.24      5.49     65.9       7.42     86.0      52.1      12.3       9.64     23.7
===============================================================================================================================
SU YILI  ( 2015 )  YILLIK TOPLAM AKIM  280.86 MİLYON M3         33 MM.        1.0 LT/SN/Km2"
E14A038,562,"Maks.       5.02      5.71      3.93      3.24      3.24     37.5      64.3      16.5       7.29      2.16      1.03      KURU
Min.        0.450     1.20      1.20      0.890     1.12      1.95      2.72      3.07      1.20      0.500     0.245     0.230
Ortalama    1.04      1.52      1.66      1.18      1.40      5.45     11.9       8.02      2.90      0.988     0.436     0.393
LT/SN/Km2   3.50      5.09      5.58      3.96      4.69     18.3      39.9      26.9       9.74      3.32      1.46      1.32
AKIM mm.    9.38     13.2      14.9      10.6      11.4      48.9     104.       72.1      25.2       8.88      3.92      3.42
MİL. M3     2.80      3.93      4.45      3.16      3.38     14.6      30.8      21.5       7.52      2.65      1.17      1.02
===============================================================================================================================
SU YILI  ( 2015 )  YILLIK TOPLAM AKIM  96.98 MİLYON M3         325 MM.        10.3 LT/SN/Km2"
E14A040,563,"Maks.       0.006    11.2      16.0       5.94     18.8      34.0      15.7       5.41      3.45      0.872     0.096     0.055
Min.        KURU      KURU      0.738     2.27      KURU      1.02      0.552     0.440     0.440     0.001     0.001     0.001
Ortalama    KURU      1.22      3.39      3.13      5.46     10.4       7.79      1.84      0.982     0.147     0.001     0.001
LT/SN/Km2   0.001     3.60     10.0       9.26     16.1      30.8      23.0       5.45      2.91      0.436     0.003     0.003
AKIM mm.    0.003     9.32     26.9      24.8      39.1      82.5      59.7      14.6       7.53      1.17      0.009     0.008
MİL. M3     0.001     3.15      9.08      8.39     13.2      27.9      20.2       4.93      2.55      0.395     0.003     0.003
===============================================================================================================================
SU YILI  ( 2015 )  YILLIK TOPLAM AKIM  89.80 MİLYON M3         266 MM.        8.4 LT/SN/Km2"
D22A093,892,"Maks.      83.6      68.4      36.0       9.98     20.0      29.7      36.0      13.4      29.7      17.8       5.35      3.76
Min.        0.549     1.13      0.917     2.58      KURU      3.32      2.39      0.244     0.720     0.294     0.011     0.069
Ortalama    6.87     11.0       8.02      5.61      5.98     11.7      10.2       2.98      5.28      3.34      0.566     0.425
LT/SN/Km2  32.7      52.6      38.2      26.7      28.5      55.9      48.4      14.2      25.1      15.9       2.70      2.03
AKIM mm.   87.7     136.      102.       71.6      68.9     150.      126.       38.0      65.2      42.5       7.22      5.25
MİL. M3    18.4      28.6      21.5      15.0      14.5      31.4      26.4       7.98     13.7       8.94      1.52      1.10
===============================================================================================================================
SU YILI  ( 2015 )  YILLIK TOPLAM AKIM  189.04 MİLYON M3         900 MM.        28.5 LT/SN/Km2"
D22A098,895,"Maks.      17.6      12.6      18.9       6.13      4.39     22.9      64.7      50.0      44.0      14.4       5.83      2.60
Min.        1.74      3.97      2.53      1.85      2.06      3.05      9.39     16.4      12.9       1.95      1.01      0.583
Ortalama    4.84      6.50      6.95      2.94      2.88      7.97     18.4      27.5      20.0       4.85      1.54      0.912
LT/SN/Km2  15.1      20.2      21.6       9.15      8.97     24.8      57.1      85.5      62.3      15.1       4.79      2.84
AKIM mm.   40.3      52.4      57.9      24.5      21.7      66.4     148.      229.      162.       40.4      12.8       7.35
MİL. M3    13.0      16.8      18.6       7.88      6.98     21.3      47.6      73.6      51.9      13.0       4.12      2.36
===============================================================================================================================
SU YILI  ( 2015 )  YILLIK TOPLAM AKIM  277.14 MİLYON M3         862 MM.        27.3 LT/SN/Km2"
D22A105,897,"Maks.      62.8     244.       12.5      12.5      22.1      21.6      33.0       1.85     62.0      20.5      64.4      17.0
Min.        0.076     0.159     0.247     0.653     0.247     0.653     0.304     0.024     0.013     0.013     0.013     0.159
Ortalama    2.05      6.54      1.67      2.64      3.66      4.87      3.78      0.212     2.25      0.684     0.827     0.707
LT/SN/Km2  27.5      87.8      22.4      35.4      49.1      65.4      50.8       2.85     30.3       9.19     11.1       9.50
AKIM mm.   73.8     227.       60.0      94.9     119.      175.      132.        7.64     78.4      24.6      29.7      24.6
MİL. M3     5.50     16.9       4.47      7.07      8.85     13.0       9.81      0.569     5.84      1.83      2.21      1.83
===============================================================================================================================
SU YILI  ( 2015 )  YILLIK TOPLAM AKIM  77.88 MİLYON M3         1045 MM.        33.2 LT/SN/Km2"
D22A106,898,"Maks.      62.8      31.6      19.1      12.4       6.04     13.0      19.1      19.8      40.1      12.6       2.70      2.11
Min.        1.04      0.527     0.668     1.18      1.18      1.43      3.00      0.410     0.006     0.911     0.686     0.686
Ortalama    4.13      4.74      3.40      4.17      2.68      5.37      6.34      2.48      6.24      2.86      0.895     0.737
LT/SN/Km2  33.8      38.8      27.9      34.2      22.0      44.0      52.0      20.3      51.1      23.5       7.34      6.04
AKIM mm.   90.6     101.       74.6      91.5      53.2     118.      135.       54.5     133.       62.8      19.7      15.7
MİL. M3    11.1      12.3       9.11     11.2       6.48     14.4      16.4       6.65     16.2       7.66      2.40      1.91
===============================================================================================================================
SU YILI  ( 2015 )  YILLIK TOPLAM AKIM  115.81 MİLYON M3         949 MM.        30.1 LT/SN/Km2"
E22A053,926,"Maks.     288.      105.       58.0      35.0      22.6      60.4     113.       56.1     109.       70.2       7.65      5.33
Min.        9.92      8.22      8.79     11.7      10.5      12.4      18.9      15.4      10.2       5.10      3.93      3.01
Ortalama   26.0      20.6      16.8      16.5      14.2      24.1      33.4      24.6      22.2      13.8       4.70      3.65
LT/SN/Km2  33.7      26.8      21.9      21.4      18.5      31.3      43.3      32.0      28.8      17.8       6.09      4.74
AKIM mm.   90.3      69.3      58.5      57.3      44.7      83.8     112.       85.6      74.6      47.8      16.3      12.3
MİL. M3    69.6      53.4      45.1      44.2      34.5      64.6      86.5      66.0      57.5      36.8      12.6       9.47
===============================================================================================================================
SU YILI  ( 2015 )  YILLIK TOPLAM AKIM  580.27 MİLYON M3         753 MM.        23.9 LT/SN/Km2"
E22A054,927,"Maks.     158.      278.       38.1      55.0      39.1      59.1      83.5       5.51     90.5      12.6      64.2      16.9
Min.        0.500     0.690     1.31      1.60      0.880     2.32      2.56      0.690     1.02      0.349     0.349     0.179
Ortalama    4.97     14.3       6.21      8.36      7.49     12.1      12.2       1.73      5.47      1.40      1.33      0.521
LT/SN/Km2  22.3      64.2      27.9      37.6      33.7      54.5      55.0       7.78     24.6       6.30      5.97      2.34
AKIM mm.   59.9     166.       74.9     101.       81.6     146.      142.       20.8      63.8      16.9      16.0       6.08
MİL. M3    13.3      37.0      16.6      22.4      18.1      32.5      31.6       4.63     14.2       3.75      3.55      1.35
===============================================================================================================================
SU YILI  ( 2015 )  YILLIK TOPLAM AKIM  198.98 MİLYON M3         895 MM.        28.4 LT/SN/Km2"
E22A062,928,"Maks.       0.886   114.        6.81     30.0      66.0      66.0     114.       13.4      46.8       3.79      1.27      1.15
Min.        0.125     0.184     1.40      3.00      5.00      8.53      9.46      3.53      1.96      1.15      0.242     0.430
Ortalama    0.265     3.15      2.85      9.75     12.8      16.4      19.0       6.23      4.20      2.12      1.05      0.644
LT/SN/Km2   0.359     4.26      3.85     13.2      17.4      22.1      25.6       8.42      5.67      2.87      1.41      0.870
AKIM mm.    0.960    11.0      10.3      35.3      42.0      59.2      66.4      22.5      14.7       7.69      3.79      2.25
MİL. M3     0.711     8.18      7.62     26.1      31.1      43.8      49.2      16.7      10.9       5.69      2.80      1.67
===============================================================================================================================
SU YILI  ( 2015 )  YILLIK TOPLAM AKIM  204.47 MİLYON M3         276 MM.        8.8 LT/SN/Km2"
E22A063,929,"Maks.     245.      135.       46.7      25.2      19.8      38.5      47.8      17.4      39.5      26.7     146.      145.
Min.        0.918     2.46      2.81      4.08      2.46      4.90      4.08      1.15      1.58      0.827     0.762     0.827
Ortalama    6.21     16.1       9.94      8.50      8.41     14.3      13.3       4.45      6.90      4.86      3.15      1.49
LT/SN/Km2  22.6      58.6      36.2      31.0      30.6      52.1      48.4      16.2      25.1      17.7      11.5       5.44
AKIM mm.   60.6     152.       97.0      82.9      74.1     140.      125.       43.4      65.1      47.4      30.8      14.1
MİL. M3    16.6      41.7      26.6      22.8      20.3      38.3      34.4      11.9      17.9      13.0       8.45      3.87
===============================================================================================================================
SU YILI  ( 2015 )  YILLIK TOPLAM AKIM  255.82 MİLYON M3         932 MM.        29.6 LT/SN/Km2"
E22A065,931,"Maks.      47.1     245.       35.4      50.0      36.9      56.9      75.0      21.6     558.       20.7       4.58      5.38
Min.        0.214     0.401     1.73      2.26      2.26      4.17      3.37      0.023     0.103     2.54      0.178     0.320
Ortalama    9.71     18.5       8.38     12.3       9.98     16.9      13.9       4.14     24.5       4.36      0.920     0.769
LT/SN/Km2  25.1      47.8      21.7      31.8      25.8      43.9      36.0      10.7      63.3      11.3       2.38      1.99
AKIM mm.   67.3     124.       58.1      85.1      62.5     117.       93.4      28.7     164.       30.2       6.38      5.16
MİL. M3    26.0      47.8      22.5      32.9      24.1      45.4      36.1      11.1      63.4      11.7       2.46      1.99
===============================================================================================================================
SU YILI  ( 2015 )  YILLIK TOPLAM AKIM  325.45 MİLYON M3         842 MM.        26.7 LT/SN/Km2"
E22A066,932,"Maks.     119.      353.       34.2      52.3      43.0      73.8      97.1       9.16     98.3      23.5       2.57      1.96
Min.        0.315     0.774     2.40      6.17      4.35      6.17      4.35      1.38      1.72      1.28      0.869     0.869
Ortalama    4.12     18.0       8.38     12.9      11.9      17.5      15.1       3.12      5.75      3.29      1.24      1.04
LT/SN/Km2  11.0      48.3      22.4      34.6      31.8      47.0      40.4       8.35     15.4       8.80      3.31      2.79
AKIM mm.   29.6     125.       60.1      92.8      76.9     126.      105.       22.4      39.9      23.6       8.87      7.23
MİL. M3    11.0      46.7      22.4      34.7      28.7      47.0      39.1       8.35     14.9       8.80      3.31      2.70
===============================================================================================================================
SU YILI  ( 2015 )  YILLIK TOPLAM AKIM  267.66 MİLYON M3         717 MM.        22.7 LT/SN/Km2"
E22A071,937,"Maks.      33.4      88.9      19.2      30.5      24.4      33.3      39.7       6.38     44.5      12.5      11.9       6.85
Min.        0.420     0.620     2.97      2.61      1.95      3.35      3.15      0.842     0.515     0.462     0.303     0.356
Ortalama    2.63     10.4       4.49      8.71      7.10     11.1      11.1       1.96      4.97      2.35      0.621     0.676
LT/SN/Km2  11.6      46.1      19.9      38.5      31.4      49.2      49.1       8.69     22.0      10.4       2.75      2.99
AKIM mm.   31.2     120.       53.2     103.       76.0     132.      127.       23.3      57.0      27.9       7.35      7.76
MİL. M3     7.05     27.0      12.0      23.3      17.2      29.8      28.8       5.26     12.9       6.30      1.66      1.75
===============================================================================================================================
SU YILI  ( 2015 )  YILLIK TOPLAM AKIM  173.02 MİLYON M3         766 MM.        24.3 LT/SN/Km2"
