station_code,page,raw_table_text
D14A201,512,"Maks.       0.952     0.952     1.15      1.61      7.30     13.1       7.57      4.66      3.63      0.952     0.952     1.03
Min.        0.019     0.028     0.079     0.057     0.325     0.219     0.387     0.268     0.136     0.012     0.006     0.002
Ortalama    0.020     0.043     0.205     0.167     2.03      2.76      0.804     0.656     0.308     0.044     0.012     0.005
LT/SN/Km2   0.152     0.326     1.57      1.28     15.5      21.2       6.16      5.03      2.36      0.338     0.094     0.041
AKIM mm.    0.408     0.844     4.20      3.43     38.9      56.7      16.0      13.5       6.12      0.905     0.252     0.107
MİL. M3     0.053     0.110     0.548     0.447     5.08      7.40      2.08      1.76      0.799     0.118     0.033     0.014
===============================================================================================================================
SU YILI  ( 2020 )  YILLIK TOPLAM AKIM  18.44 MİLYON M3         141 MM.        4.5 LT/SN/Km2"
D14A207,516,"Maks.       0.060     0.060     0.106     0.851     1.95      0.746     0.544     0.195     0.093     0.040     0.013     0.003
Min.        0.013     0.021     0.013     0.013     0.116     0.174     0.141     0.071     0.050     0.008     0.003     KURU
Ortalama    0.021     0.025     0.034     0.081     0.515     0.291     0.257     0.129     0.066     0.016     0.005     0.002
LT/SN/Km2   1.14      1.36      1.86      4.39     27.9      15.8      13.9       7.00      3.59      0.858     0.294     0.121
AKIM mm.    3.05      3.53      4.97     11.8      69.9      42.2      36.1      18.8       9.31      2.30      0.787     0.314
MİL. M3     0.056     0.065     0.092     0.217     1.29      0.779     0.667     0.346     0.172     0.042     0.015     0.006
===============================================================================================================================
SU YILI  ( 2020 )  YILLIK TOPLAM AKIM  3.75 MİLYON M3         203 MM.        6.4 LT/SN/Km2"
D14A208,517,"Maks.       0.014     0.479     0.400     0.566     0.566     2.50      2.00      2.00      0.199     0.102     0.065     0.036
Min.        0.005     0.010     0.036     0.036     0.065     0.147     1.27      0.010     0.036     0.010     0.001     KURU
Ortalama    0.011     0.162     0.105     0.062     0.218     0.973     1.66      0.452     0.105     0.033     0.026     0.008
LT/SN/Km2   0.279     4.20      2.72      1.59      5.63     25.2      43.0      11.7       2.72      0.861     0.682     0.203
AKIM mm.    0.748    10.9       7.28      4.26     14.1      67.4     112.       31.3       7.05      2.31      1.83      0.527
MİL. M3     0.029     0.421     0.282     0.165     0.546     2.61      4.31      1.21      0.273     0.089     0.071     0.020
===============================================================================================================================
SU YILI  ( 2020 )  YILLIK TOPLAM AKIM  10.03 MİLYON M3         259 MM.        8.2 LT/SN/Km2"
D14A211,520,"Maks.       0.074     0.128     0.182     0.101     1.39     10.3       3.58      3.29      1.29      0.357     0.226     0.047
Min.        0.018     0.031     0.031     0.009     0.047     0.790     0.712     0.525     0.313     0.226     0.018     0.031
Ortalama    0.044     0.052     0.075     0.066     0.439     3.42      1.52      1.15      0.455     0.319     0.124     0.033
LT/SN/Km2   0.709     0.844     1.23      1.07      7.14     55.7      24.7      18.8       7.40      5.19      2.02      0.539
AKIM mm.    1.90      2.19      3.28      2.87     17.9     149.       64.0      50.4      19.2      13.9       5.42      1.40
MİL. M3     0.117     0.134     0.202     0.176     1.10      9.16      3.93      3.09      1.18      0.854     0.333     0.086
===============================================================================================================================
SU YILI  ( 2020 )  YILLIK TOPLAM AKIM  20.36 MİLYON M3         331 MM.        10.5 LT/SN/Km2"
D14A214,522,"Maks.       0.011     0.064     1.60      0.352     4.47      4.59      1.16      0.327     0.437     0.098     0.027     0.011
Min.        0.003     0.006     0.038     0.149     0.251     0.437     0.276     0.225     0.064     0.006     0.003     0.001
Ortalama    0.006     0.017     0.154     0.195     0.582     1.34      0.665     0.281     0.165     0.034     0.013     0.001
LT/SN/Km2   0.139     0.419     3.82      4.82     14.4      33.2      16.5       6.95      4.07      0.838     0.319     0.028
AKIM mm.    0.372     1.09     10.2      12.9      36.1      89.0      42.7      18.6      10.6       2.24      0.855     0.073
MİL. M3     0.015     0.044     0.413     0.522     1.46      3.60      1.72      0.752     0.426     0.091     0.035     0.003
===============================================================================================================================
SU YILI  ( 2020 )  YILLIK TOPLAM AKIM  9.08 MİLYON M3         225 MM.        7.1 LT/SN/Km2"
D14A215,523,"Maks.       0.009     0.006     0.006     0.152     1.53      2.91      1.42      1.31      0.776     0.095     0.064     0.064
Min.        0.006     0.004     0.004     0.004     0.080     0.455     0.201     0.152     0.048     0.022     0.022     0.017
Ortalama    0.006     0.006     0.005     0.009     0.510     0.955     0.432     0.371     0.145     0.047     0.031     0.026
LT/SN/Km2   0.133     0.123     0.107     0.198    10.6      20.0       9.03      7.76      3.03      0.972     0.639     0.540
AKIM mm.    0.358     0.318     0.285     0.531    26.7      53.5      23.4      20.8       7.86      2.60      1.71      1.40
MİL. M3     0.017     0.015     0.014     0.025     1.28      2.56      1.12      0.994     0.376     0.125     0.082     0.067
===============================================================================================================================
SU YILI  ( 2020 )  YILLIK TOPLAM AKIM  6.68 MİLYON M3         139 MM.        4.4 LT/SN/Km2"
E14A002,527,"Maks.     246.      259.      275.      204.      239.      290.      290.      239.      261.      235.      248.      264.
Min.       48.7      40.0      46.0      20.0      23.5      50.5      47.8      41.5      40.0      24.5      24.5      36.3
Ortalama  113.      114.      101.       76.9     101.      128.      104.      106.      114.       85.3      85.5      97.1
LT/SN/Km2   3.33      3.35      2.98      2.27      2.97      3.76      3.06      3.13      3.35      2.51      2.52      2.87
AKIM mm.    8.91      8.68      7.97      6.07      7.44     10.1       7.92      8.38      8.69      6.74      6.76      7.43
MİL. M3   302.      294.      270.      206.      252.      342.      269.      284.      294.      228.      229.      252.
===============================================================================================================================
SU YILI  ( 2020 )  YILLIK TOPLAM AKIM  3222.00 MİLYON M3         95 MM.        3.0 LT/SN/Km2"
E14A018,530,"Maks.       4.46      4.67      7.69     12.0      40.6     103.       57.7      67.4      20.0       8.64      5.08      KURU
Min.        1.10      1.30      1.76      2.17      4.67     15.2      24.5      15.6       8.01      3.67      1.42      KURU
Ortalama    2.05      2.47      3.84      4.71     13.3      39.8      36.1      32.6      12.9       5.46      2.62      KURU
LT/SN/Km2   1.27      1.54      2.39      2.93      8.29     24.7      22.4      20.2       8.04      3.40      1.63      KURU
AKIM mm.    3.41      3.98      6.40      7.84     20.8      66.3      58.1      54.2      20.8       9.09      4.37      KURU
MİL. M3     5.48      6.40     10.3      12.6      33.4     107.       93.5      87.2      33.5      14.6       7.02      KURU
===============================================================================================================================
SU YILI  ( 2020 )"
E14A027,533,"Maks.      67.9      74.4      76.6      82.2      84.6      60.6       4.28      9.35      2.72      3.08      3.08      2.96
Min.       21.6      22.1       2.74      3.67     17.4       2.49      2.25      2.13      1.80      2.01      1.72      1.46
Ortalama   54.6      51.3      33.8      27.8      37.9      30.4       3.25      2.87      2.42      2.63      2.42      2.48
LT/SN/Km2   6.37      5.98      3.94      3.25      4.42      3.54      0.380     0.335     0.282     0.307     0.282     0.289
AKIM mm.   17.1      15.5      10.6       8.70     11.1       9.49      0.984     0.898     0.730     0.822     0.755     0.750
MİL. M3   146.      133.       90.5      74.6      94.9      81.3       8.43      7.70      6.26      7.05      6.48      6.43
===============================================================================================================================
SU YILI  ( 2020 )  YILLIK TOPLAM AKIM  662.65 MİLYON M3         77 MM.        2.4 LT/SN/Km2"
E14A038,537,"Maks.       1.47      1.97      2.52      1.22      2.35     28.6      18.6      43.2       4.09      6.21      0.573     0.620
Min.        0.387     0.353     0.387     0.320     0.573     0.996     5.68      3.39      0.620     0.219     0.154     0.154
Ortalama    0.437     0.547     0.628     0.625     1.14      5.21      7.97      9.31      2.28      0.785     0.361     0.267
LT/SN/Km2   1.47      1.84      2.11      2.10      3.83     17.5      26.8      31.3       7.64      2.63      1.21      0.897
AKIM mm.    3.93      4.76      5.64      5.61      9.60     46.8      69.3      83.7      19.8       7.06      3.25      2.32
MİL. M3     1.17      1.42      1.68      1.67      2.86     14.0      20.7      24.9       5.90      2.10      0.968     0.693
===============================================================================================================================
SU YILI  ( 2020 )  YILLIK TOPLAM AKIM  78.06 MİLYON M3         262 MM.        8.3 LT/SN/Km2"
E14A040,538,"Maks.       1.02      1.76     14.4      13.0      26.3      16.4       6.90      8.06      3.53     32.7       0.498     0.248
Min.        0.009     0.041     0.041     1.70      1.27      6.18      0.137     0.001     0.137     KURU      KURU      KURU
Ortalama    0.232     0.408     2.38      7.53      5.85     10.3       2.71      0.528     1.22      0.041     KURU      0.060
LT/SN/Km2   0.687     1.21      7.05     22.3      17.3      30.5       8.01      1.56      3.60      0.121     KURU      0.177
AKIM mm.    1.84      3.13     18.9      59.7      43.4      81.6      20.8       4.18      9.32      0.325     KURU      0.460
MİL. M3     0.622     1.06      6.38     20.2      14.7      27.6       7.02      1.41      3.15      0.110     KURU      0.155
===============================================================================================================================
SU YILI  ( 2020 )  YILLIK TOPLAM AKIM  82.41 MİLYON M3         244 MM.        7.7 LT/SN/Km2"
D22A093,863,"Maks.       5.08     27.8      16.9      12.5      44.7      26.8      13.0      40.3      14.7       8.53    119.        2.10
Min.        0.628     0.479     0.917     2.21      3.76      4.29      2.21      0.720     0.720     0.347     0.078     0.221
Ortalama    1.71      2.43      3.40      4.37     10.6      13.6       4.78      7.34      2.62      1.78      3.62      0.454
LT/SN/Km2   8.16     11.6      16.2      20.8      50.3      64.6      22.7      35.0      12.5       8.49     17.2       2.16
AKIM mm.   21.9      30.0      43.3      55.7     126.      173.       58.9      93.6      32.3      22.7      46.2       5.61
MİL. M3     4.59      6.31      9.10     11.7      26.5      36.3      12.4      19.7       6.79      4.78      9.70      1.18
===============================================================================================================================
SU YILI  ( 2020 )  YILLIK TOPLAM AKIM  149.05 MİLYON M3         710 MM.        22.4 LT/SN/Km2"
D22A098,866,"Maks.       4.35      6.46      5.29      4.72     14.7      18.1      17.6      33.9      15.1       6.08     21.4       2.25
Min.        0.921     1.12      1.18      1.18      1.64      2.83      5.64      8.79      3.97      1.53      1.01      0.798
Ortalama    1.50      2.09      2.06      1.79      3.74     10.0      10.9      19.8       8.10      2.67      1.61      0.955
LT/SN/Km2   4.67      6.49      6.40      5.57     11.6      31.2      34.0      61.5      25.2       8.30      5.00      2.97
AKIM mm.   12.5      16.8      17.2      14.9      29.1      83.6      88.2     165.       65.3      22.2      13.4       7.70
MİL. M3     4.02      5.41      5.51      4.79      9.36     26.9      28.4      53.0      21.0       7.15      4.30      2.48
===============================================================================================================================
SU YILI  ( 2020 )  YILLIK TOPLAM AKIM  172.32 MİLYON M3         536 MM.        16.9 LT/SN/Km2"
D22A105,868,"Maks.      25.1      22.5      29.0      33.8      38.2      24.5      16.5      23.8       8.56     15.6     205.        1.47
Min.        0.370     0.160     0.220     0.740     1.60      0.920     0.820     0.660     0.330     0.160     0.063     0.046
Ortalama    1.30      1.22      1.95      3.88      6.77      5.11      2.35      2.41      0.880     0.496     0.780     0.145
LT/SN/Km2  17.5      16.4      26.2      52.0      90.8      68.6      31.6      32.3      11.8       6.66     10.5       1.94
AKIM mm.   46.9      42.6      70.1     139.      228.      184.       81.8      86.6      30.6      17.8      28.0       5.03
MİL. M3     3.49      3.17      5.22     10.4      17.0      13.7       6.09      6.45      2.28      1.33      2.09      0.375
===============================================================================================================================
SU YILI  ( 2020 )  YILLIK TOPLAM AKIM  71.60 MİLYON M3         961 MM.        30.4 LT/SN/Km2"
D22A106,869,"Maks.      28.1      31.7       7.78     19.1      24.5      11.5       8.26     18.5       3.35      8.63     55.2       1.25
Min.        1.13      0.519     0.519     1.81      2.21      3.43      2.26      1.29      1.13      0.691     0.577     0.416
Ortalama    2.86      2.02      1.52      3.15      5.30      6.19      4.27      4.20      1.40      1.52      1.74      0.609
LT/SN/Km2  23.4      16.5      12.4      25.8      43.4      50.8      35.0      34.5      11.5      12.4      14.2       4.99
AKIM mm.   62.7      42.9      33.3      69.1     109.      136.       90.7      92.3      29.8      33.3      38.1      12.9
MİL. M3     7.65      5.23      4.06      8.43     13.3      16.6      11.1      11.3       3.64      4.06      4.65      1.58
===============================================================================================================================
SU YILI  ( 2020 )  YILLIK TOPLAM AKIM  91.60 MİLYON M3         751 MM.        23.7 LT/SN/Km2"
D22A159,901,"Maks.      15.2       5.00      3.99      5.00      3.74      4.75      2.15      1.57      4.24      3.49      2.34      0.573
Min.        0.038     0.089     0.136     0.191     0.779     0.250     0.397     0.025     0.025     0.038     KURU      KURU
Ortalama    0.286     0.290     0.488     1.08      1.24      1.06      0.826     0.492     0.451     0.176     0.070     0.009
LT/SN/Km2  14.1      14.2      24.0      52.9      60.8      52.3      40.6      24.2      22.2       8.64      3.42      0.438
AKIM mm.   37.6      36.9      64.3     142.      152.      140.      105.       64.8      57.5      23.1       9.17      1.13
MİL. M3     0.766     0.750     1.31      2.88      3.10      2.85      2.14      1.32      1.17      0.471     0.187     0.023
===============================================================================================================================
SU YILI  ( 2020 )  YILLIK TOPLAM AKIM  16.97 MİLYON M3         834 MM.        26.4 LT/SN/Km2"
E22A053,908,"Maks.      29.2      89.2      33.8      35.5      94.4      58.1      34.3      69.2      18.9      24.7     228.        9.60
Min.        4.13      3.74      3.93      5.33     10.2      13.8       9.89      9.29      4.71      4.71      3.27      3.27
Ortalama    8.05      8.38      7.53      9.20     22.3      29.1      19.3      25.5       8.33      6.59      7.17      4.32
LT/SN/Km2  10.4      10.9       9.77     11.9      29.0      37.8      25.0      33.1      10.8       8.55      9.30      5.61
AKIM mm.   28.0      28.2      26.2      32.0      72.6     101.       64.9      88.7      28.0      22.9      24.9      14.5
MİL. M3    21.6      21.7      20.2      24.6      56.0      78.1      50.0      68.3      21.6      17.7      19.2      11.2
===============================================================================================================================
SU YILI  ( 2020 )  YILLIK TOPLAM AKIM  410.20 MİLYON M3         532 MM.        16.8 LT/SN/Km2"
E22A054,909,"Maks.     121.      112.      102.       63.2      75.3     108.       11.7     105.       18.8      13.7     249.       68.6
Min.        0.584     0.678     0.776     2.89      7.27      2.89      1.48      0.776     0.584     0.344     0.219     0.344
Ortalama    2.42      3.85      6.59     11.9      17.7      10.4       3.27      4.76      2.25      0.845     2.62      0.954
LT/SN/Km2  10.9      17.3      29.7      53.5      79.8      46.7      14.7      21.4      10.1       3.80     11.8       4.29
AKIM mm.   29.2      44.9      79.4     143.      200.      125.       38.2      57.4      26.3      10.2      31.6      11.1
MİL. M3     6.48      9.97     17.7      31.8      44.4      27.8       8.48     12.8       5.84      2.26      7.03      2.47
===============================================================================================================================
SU YILI  ( 2020 )  YILLIK TOPLAM AKIM  177.03 MİLYON M3         797 MM.        25.2 LT/SN/Km2"
E22A062,911,"Maks.      15.4       8.53      7.20     24.3      21.8      38.0      18.0      11.1      24.3       1.52      0.798     0.500
Min.        0.570     0.798     0.798     1.40      4.37      2.55      3.79      2.35      1.15      0.500     0.360     0.301
Ortalama    0.834     1.14      1.27      3.83      6.75      7.74      6.45      4.17      2.43      0.846     0.464     0.386
LT/SN/Km2   1.13      1.54      1.72      5.17      9.12     10.5       8.71      5.64      3.29      1.14      0.627     0.521
AKIM mm.    3.02      3.99      4.61     13.8      22.9      28.0      22.6      15.1       8.53      3.06      1.68      1.35
MİL. M3     2.23      2.95      3.41     10.2      16.9      20.7      16.7      11.2       6.31      2.26      1.24      1.00
===============================================================================================================================
SU YILI  ( 2020 )  YILLIK TOPLAM AKIM  95.10 MİLYON M3         129 MM.        4.1 LT/SN/Km2"
E22A063,912,"Maks.      10.4      71.6      47.7      42.0      81.8      86.4      84.8      32.8      18.8      10.4     286.        7.40
Min.        0.377     0.874     0.874     3.07      6.33      8.47      1.64      1.21      1.06      0.709     0.469     0.791
Ortalama    3.15      4.49      5.90      7.35     14.7      16.1       5.55      8.70      3.49      2.15      6.47      1.86
LT/SN/Km2  11.5      16.4      21.5      26.8      53.7      58.7      20.2      31.7      12.7       7.85     23.6       6.77
AKIM mm.   30.8      42.4      57.6      71.7     134.      157.       52.5      84.9      33.0      21.0      63.1      17.5
MİL. M3     8.45     11.6      15.8      19.7      36.9      43.2      14.4      23.3       9.05      5.77     17.3       4.81
===============================================================================================================================
SU YILI  ( 2020 )  YILLIK TOPLAM AKIM  210.28 MİLYON M3         766 MM.        24.2 LT/SN/Km2"
